match_stats_id,match_id,ace,df,svpt,1stIn,1stWon,2ndWon,SvGms,bpSaved,bpFaced
2023-540-186-w,2023-540-186,18,3,98,71,59,16,16,1,1
2023-540-187-w,2023-540-187,5,5,127,69,50,36,22,6,9
2023-540-188-w,2023-540-188,12,1,130,80,61,29,23,2,4
2023-540-189-w,2023-540-189,12,4,125,73,51,25,19,5,9
2023-540-190-w,2023-540-190,11,6,74,49,45,12,14,0,1
2023-540-191-w,2023-540-191,13,3,106,69,58,22,18,4,4
2023-540-192-w,2023-540-192,6,10,104,61,46,21,13,5,5
2023-540-193-w,2023-540-193,18,1,88,59,50,19,17,3,3
2023-540-194-w,2023-540-194,5,1,103,57,53,25,19,2,3
2023-540-195-w,2023-540-195,8,0,94,65,57,19,18,0,0
2023-540-196-w,2023-540-196,12,7,151,93,72,30,23,5,7
2023-540-197-w,2023-540-197,15,3,112,77,66,17,19,1,1
2023-540-198-w,2023-540-198,13,3,65,40,37,16,13,0,0
2023-540-199-w,2023-540-199,19,9,170,110,83,29,26,12,16
2023-540-200-w,2023-540-200,6,5,127,97,74,12,20,4,5
2023-540-201-w,2023-540-201,19,4,165,103,85,37,27,4,5
2023-540-202-w,2023-540-202,23,4,111,76,66,21,21,2,3
2023-540-203-w,2023-540-203,6,1,104,72,59,17,17,3,4
2023-540-204-w,2023-540-204,9,8,98,48,40,31,18,2,4
2023-540-205-w,2023-540-205,9,1,174,115,71,30,25,15,22
2023-540-206-w,2023-540-206,11,1,82,57,45,18,14,2,3
2023-540-207-w,2023-540-207,14,14,145,80,57,31,21,12,17
2023-540-208-w,2023-540-208,14,3,143,78,61,34,23,5,8
2023-540-209-w,2023-540-209,10,7,81,45,40,24,14,4,4
2023-540-210-w,2023-540-210,16,3,95,64,51,19,16,4,4
2023-540-211-w,2023-540-211,11,1,75,48,43,17,15,0,0
2023-540-212-w,2023-540-212,4,6,106,67,53,23,18,2,3
2023-540-213-w,2023-540-213,11,5,127,78,64,29,22,1,3
2023-540-214-w,2023-540-214,9,2,47,29,28,8,9,0,0
2023-540-215-w,2023-540-215,13,5,152,102,75,26,27,8,13
2023-540-216-w,2023-540-216,12,1,88,48,41,28,17,4,5
2023-540-217-w,2023-540-217,6,3,99,68,51,21,17,2,3
2023-540-218-w,2023-540-218,21,2,167,113,91,35,30,5,5
2023-540-219-w,2023-540-219,18,3,125,89,79,22,24,1,2
2023-540-220-w,2023-540-220,4,2,92,57,45,25,16,1,1
2023-540-221-w,2023-540-221,28,5,124,86,68,24,22,4,7
2023-540-222-w,2023-540-222,14,2,88,48,43,22,17,3,5
2023-540-223-w,2023-540-223,5,1,114,71,53,28,18,7,8
2023-540-224-w,2023-540-224,4,3,79,56,41,13,14,2,4
2023-540-225-w,2023-540-225,11,0,112,65,49,28,17,6,6
2023-540-226-w,2023-540-226,9,7,150,94,66,28,22,10,15
2023-560-100-w,2023-560-100,4,0,33,24,20,6,6,2,2
2023-560-101-w,2023-560-101,26,2,94,69,55,17,17,2,2
2023-560-102-w,2023-560-102,3,1,35,18,13,10,5,0,1
2023-560-103-w,2023-560-103,5,3,92,56,45,21,15,2,2
2023-560-104-w,2023-560-104,22,6,169,111,86,24,27,11,15
2023-560-105-w,2023-560-105,7,1,29,22,18,4,5,0,0
2023-560-106-w,2023-560-106,7,1,112,75,60,22,19,6,7
2023-560-107-w,2023-560-107,5,3,73,49,41,13,13,1,1
2023-560-108-w,2023-560-108,13,4,87,58,50,12,15,1,2
2023-560-109-w,2023-560-109,12,3,130,98,68,15,18,11,14
2023-560-110-w,2023-560-110,4,3,91,52,40,24,15,2,3
2023-560-111-w,2023-560-111,20,8,184,112,87,41,29,5,7
2023-560-112-w,2023-560-112,8,1,171,128,84,26,28,8,13
2023-560-113-w,2023-560-113,12,0,90,49,41,22,16,0,1
2023-560-114-w,2023-560-114,5,1,82,46,35,20,14,1,3
2023-560-115-w,2023-560-115,5,3,74,41,32,20,12,4,4
2023-560-116-w,2023-560-116,8,3,54,36,31,9,10,0,0
2023-560-117-w,2023-560-117,18,3,131,81,65,22,21,7,11
2023-560-118-w,2023-560-118,20,3,116,87,66,12,16,10,11
2023-560-119-w,2023-560-119,6,1,112,81,57,16,16,6,7
2023-560-120-w,2023-560-120,29,4,120,78,61,21,19,4,6
2023-560-121-w,2023-560-121,6,3,82,55,43,12,14,2,4
2023-560-122-w,2023-560-122,5,5,136,90,60,27,23,3,8
2023-560-123-w,2023-560-123,7,4,106,56,42,26,18,2,6
2023-560-124-w,2023-560-124,8,4,79,47,37,17,13,2,3
2023-560-125-w,2023-560-125,11,0,83,53,42,25,16,0,0
2023-560-126-w,2023-560-126,9,2,75,44,37,19,13,3,3
2023-560-127-w,2023-560-127,19,4,141,93,75,23,25,3,7
2023-560-128-w,2023-560-128,11,1,88,54,40,20,16,7,7
2023-560-129-w,2023-560-129,19,1,80,51,44,15,14,1,1
2023-560-130-w,2023-560-130,23,12,123,76,64,17,20,4,7
2023-560-131-w,2023-560-131,5,3,98,60,49,19,15,3,4
2023-560-132-w,2023-560-132,4,3,138,88,64,30,23,8,11
2023-560-133-w,2023-560-133,15,7,195,116,83,35,28,14,21
2023-560-134-w,2023-560-134,5,4,143,72,51,34,23,8,15
2023-560-135-w,2023-560-135,11,8,188,112,80,41,27,7,11
2023-560-136-w,2023-560-136,8,2,132,86,64,29,22,5,6
2023-560-137-w,2023-560-137,15,3,161,108,75,27,25,9,12
2023-560-138-w,2023-560-138,19,5,147,94,69,24,23,5,10
2023-560-139-w,2023-560-139,10,2,80,47,37,16,13,2,4
2023-560-140-w,2023-560-140,14,2,94,60,44,19,17,3,7
2023-560-141-w,2023-560-141,12,3,61,44,36,10,12,0,1
2023-560-142-w,2023-560-142,9,8,155,85,64,27,25,7,13
2023-560-143-w,2023-560-143,1,1,88,56,45,16,14,9,10
2023-560-144-w,2023-560-144,8,5,81,48,35,19,14,2,4
2023-560-145-w,2023-560-145,13,3,93,65,49,15,17,0,2
2023-560-146-w,2023-560-146,8,1,80,39,35,19,13,6,7
2023-560-147-w,2023-560-147,7,5,101,54,41,30,18,3,6
2023-560-148-w,2023-560-148,7,5,76,45,38,17,14,2,3
2023-560-149-w,2023-560-149,9,4,100,54,43,30,19,6,8
2023-560-150-w,2023-560-150,13,5,142,90,68,29,21,8,9
2023-560-151-w,2023-560-151,14,4,112,68,51,20,18,4,7
2023-560-152-w,2023-560-152,10,6,153,91,59,35,23,6,11
2023-560-153-w,2023-560-153,13,4,129,70,56,34,20,2,4
2023-560-154-w,2023-560-154,15,4,141,81,53,31,21,7,13
2023-560-155-w,2023-560-155,10,0,50,23,23,21,11,0,0
2023-560-156-w,2023-560-156,8,1,152,89,61,37,20,12,13
2023-560-157-w,2023-560-157,13,0,66,48,40,13,13,0,0
2023-560-158-w,2023-560-158,23,9,125,79,63,24,24,4,8
2023-560-159-w,2023-560-159,6,2,132,88,58,27,20,8,11
2023-560-160-w,2023-560-160,9,4,91,49,38,24,16,0,2
2023-560-161-w,2023-560-161,5,1,87,38,26,33,15,4,6
2023-560-162-w,2023-560-162,2,0,85,56,37,19,14,3,5
2023-560-163-w,2023-560-163,6,5,60,32,27,16,11,0,1
2023-560-164-w,2023-560-164,4,1,104,67,46,23,15,9,10
2023-560-165-w,2023-560-165,5,3,93,50,40,26,16,4,6
2023-560-166-w,2023-560-166,8,5,162,103,72,34,28,5,9
2023-560-167-w,2023-560-167,15,6,106,70,48,21,16,15,18
2023-560-168-w,2023-560-168,7,7,114,79,55,19,20,3,8
2023-560-169-w,2023-560-169,6,6,99,60,40,20,13,7,9
2023-560-170-w,2023-560-170,17,2,137,67,53,39,21,7,9
2023-560-171-w,2023-560-171,4,1,66,36,32,24,14,0,0
2023-560-172-w,2023-560-172,12,10,109,59,48,27,19,3,5
2023-560-173-w,2023-560-173,4,1,115,87,58,18,17,11,13
2023-560-174-w,2023-560-174,12,1,110,74,55,22,19,6,9
2023-560-175-w,2023-560-175,2,2,61,29,24,22,11,1,1
2023-560-176-w,2023-560-176,19,5,160,115,91,28,26,3,5
2023-560-177-w,2023-560-177,4,5,87,51,39,23,15,2,3
2023-560-178-w,2023-560-178,7,2,64,48,40,5,9,1,1
2023-560-179-w,2023-560-179,3,2,96,60,45,21,18,2,5
2023-560-180-w,2023-560-180,18,3,119,78,58,23,22,1,5
2023-560-181-w,2023-560-181,2,7,79,45,37,16,11,2,2
2023-560-182-w,2023-560-182,10,2,104,62,45,22,17,5,8
2023-560-183-w,2023-560-183,5,1,71,40,35,20,13,1,1
2023-560-184-w,2023-560-184,10,5,130,88,66,19,22,5,9
2023-560-185-w,2023-560-185,7,1,68,50,37,12,13,0,2
2023-560-186-w,2023-560-186,7,2,42,30,22,8,7,1,2
2023-560-187-w,2023-560-187,10,14,134,75,59,30,21,6,9
2023-560-188-w,2023-560-188,11,6,182,103,78,44,31,4,8
2023-560-189-w,2023-560-189,19,3,121,76,61,26,22,0,2
2023-560-190-w,2023-560-190,9,3,107,47,40,37,19,2,3
2023-560-191-w,2023-560-191,10,3,79,45,37,17,12,3,3
2023-560-192-w,2023-560-192,13,2,84,54,38,21,15,1,3
2023-560-193-w,2023-560-193,13,11,156,93,71,29,26,4,10
2023-560-194-w,2023-560-194,8,0,64,42,35,14,12,4,5
2023-560-195-w,2023-560-195,5,0,72,42,32,22,12,6,6
2023-560-196-w,2023-560-196,6,4,106,60,44,32,18,5,7
2023-560-197-w,2023-560-197,5,1,92,60,41,20,14,4,5
2023-560-198-w,2023-560-198,15,1,122,85,60,26,19,3,5
2023-560-199-w,2023-560-199,12,5,124,73,53,23,18,9,12
2023-560-200-w,2023-560-200,12,7,120,74,53,19,15,10,12
2023-560-201-w,2023-560-201,2,4,69,34,29,22,12,1,1
2023-560-202-w,2023-560-202,13,5,111,64,55,20,18,4,6
2023-560-203-w,2023-560-203,10,4,103,54,43,29,18,3,5
2023-560-204-w,2023-560-204,13,5,120,70,50,23,19,4,8
2023-560-205-w,2023-560-205,15,1,116,62,52,29,21,1,4
2023-560-206-w,2023-560-206,15,3,110,63,51,20,16,5,6
2023-560-207-w,2023-560-207,26,4,85,57,49,15,16,1,2
2023-560-208-w,2023-560-208,14,3,161,82,57,38,24,8,15
2023-560-209-w,2023-560-209,10,1,58,33,30,15,11,0,0
2023-560-210-w,2023-560-210,12,0,68,53,48,9,14,0,0
2023-560-211-w,2023-560-211,12,4,127,83,64,24,22,8,11
2023-560-212-w,2023-560-212,2,3,74,49,38,15,14,0,1
2023-560-213-w,2023-560-213,16,6,162,113,79,24,23,8,12
2023-560-214-w,2023-560-214,11,6,104,67,54,15,17,4,6
2023-560-215-w,2023-560-215,14,2,95,63,53,21,19,2,4
2023-560-216-w,2023-560-216,15,3,65,36,30,16,13,1,3
2023-560-217-w,2023-560-217,16,9,123,83,62,19,19,11,14
2023-560-218-w,2023-560-218,17,5,98,54,45,24,17,3,4
2023-560-219-w,2023-560-219,12,3,76,51,45,13,15,0,1
2023-560-220-w,2023-560-220,3,3,97,55,42,24,14,5,5
2023-560-221-w,2023-560-221,8,9,100,55,41,13,14,8,13
2023-560-222-w,2023-560-222,14,11,108,64,49,22,19,2,6
2023-560-223-w,2023-560-223,7,5,94,57,39,21,14,10,12
2023-560-224-w,2023-560-224,9,10,129,83,68,23,20,8,9
2023-560-225-w,2023-560-225,5,3,99,67,56,11,16,4,6
2023-560-226-w,2023-560-226,4,6,109,59,48,27,16,2,3
2014-580-1-l,2014-580-1,3,1,28,19,15,3,5,0,1
2014-580-2-l,2014-580-2,20,4,123,73,57,22,19,2,5
2014-580-3-l,2014-580-3,6,8,136,66,51,36,21,6,10
2014-580-4-l,2014-580-4,2,1,93,57,42,17,15,1,4
2014-580-5-l,2014-580-5,23,5,177,90,76,38,28,11,18
2014-580-6-l,2014-580-6,11,6,124,81,55,19,15,5,7
2014-580-7-l,2014-580-7,2,10,135,84,56,21,20,5,10
2014-580-8-l,2014-580-8,13,9,172,103,68,30,24,8,15
2014-580-9-l,2014-580-9,5,5,122,69,43,25,19,13,20
2014-580-10-l,2014-580-10,7,6,104,57,44,22,16,5,7
2014-580-11-l,2014-580-11,1,3,101,64,32,12,12,10,19
2014-580-12-l,2014-580-12,10,9,130,75,54,28,21,4,8
2014-580-13-l,2014-580-13,12,3,108,65,48,19,15,9,12
2014-580-14-l,2014-580-14,12,5,124,65,44,32,20,2,8
2014-580-15-l,2014-580-15,8,5,89,54,28,10,11,10,18
2014-580-16-l,2014-580-16,29,1,114,65,52,25,20,4,8
2014-580-17-l,2014-580-17,6,3,74,45,28,6,12,6,13
2014-580-18-l,2014-580-18,11,2,165,110,66,23,25,15,26
2014-580-19-l,2014-580-19,10,5,96,69,47,12,15,7,12
2014-580-20-l,2014-580-20,6,1,104,54,34,28,16,3,7
2014-580-21-l,2014-580-21,16,11,107,58,40,9,14,8,17
2014-580-22-l,2014-580-22,11,4,100,60,43,18,17,3,8
2014-580-23-l,2014-580-23,4,1,92,58,38,16,15,5,9
2014-580-24-l,2014-580-24,10,0,67,52,36,6,10,3,5
2014-580-25-l,2014-580-25,2,6,99,60,37,18,15,8,13
2014-580-26-l,2014-580-26,5,8,92,57,43,14,15,3,7
2014-580-27-l,2014-580-27,13,3,149,91,64,27,23,3,8
2014-580-28-l,2014-580-28,41,4,204,128,108,37,35,6,10
2014-580-29-l,2014-580-29,7,6,111,64,44,25,19,9,14
2014-580-30-l,2014-580-30,14,8,131,72,50,21,18,8,17
2014-580-31-l,2014-580-31,5,11,122,62,37,29,16,8,14
2014-580-32-l,2014-580-32,13,3,92,48,36,19,14,13,17
2014-580-33-l,2014-580-33,8,2,93,57,37,17,14,10,14
2014-580-34-l,2014-580-34,3,5,126,74,46,29,18,7,11
2014-580-35-l,2014-580-35,2,6,82,60,31,6,13,5,12
2014-580-36-l,2014-580-36,25,1,101,67,55,18,16,1,3
2014-580-37-l,2014-580-37,16,10,162,92,69,43,25,11,14
2014-580-38-l,2014-580-38,8,0,144,94,57,30,22,7,12
2014-580-39-l,2014-580-39,9,4,145,83,49,32,21,9,16
2014-580-40-l,2014-580-40,4,7,60,31,22,11,10,0,4
2014-580-41-l,2014-580-41,2,8,75,37,24,12,12,2,9
2014-580-42-l,2014-580-42,1,2,96,57,35,18,14,6,11
2014-580-43-l,2014-580-43,2,3,84,51,32,10,14,5,12
2014-580-44-l,2014-580-44,13,7,131,79,57,22,21,4,9
2014-580-45-l,2014-580-45,9,7,86,47,39,15,14,5,9
2014-580-46-l,2014-580-46,10,3,114,57,40,25,16,11,16
2014-580-47-l,2014-580-47,21,12,131,69,50,28,23,4,11
2014-580-48-l,2014-580-48,2,4,88,60,34,7,14,4,12
2014-580-49-l,2014-580-49,0,0,56,36,18,10,8,5,9
2014-580-50-l,2014-580-50,2,3,156,86,55,23,19,18,28
2014-580-51-l,2014-580-51,7,4,136,87,63,23,23,6,12
2014-580-52-l,2014-580-52,16,4,93,60,40,17,15,6,10
2014-580-53-l,2014-580-53,11,12,185,91,71,42,28,12,18
2014-580-54-l,2014-580-54,7,7,147,78,47,34,21,12,19
2014-580-55-l,2014-580-55,8,12,168,100,68,25,23,17,24
2014-580-56-l,2014-580-56,3,0,76,48,26,12,14,3,10
2014-580-57-l,2014-580-57,0,11,84,44,25,14,9,14,20
2014-580-58-l,2014-580-58,5,3,170,113,72,25,25,7,17
2014-580-59-l,2014-580-59,9,3,113,72,50,23,19,3,7
2014-580-60-l,2014-580-60,0,4,111,84,63,12,18,2,5
2014-580-61-l,2014-580-61,1,8,84,42,24,19,12,3,9
2014-580-62-l,2014-580-62,9,4,127,66,53,20,16,9,13
2014-580-63-l,2014-580-63,1,4,68,41,23,9,12,7,14
2014-580-64-l,2014-580-64,5,1,92,56,35,18,13,4,8
2014-580-65-l,2014-580-65,4,2,78,52,33,10,13,5,10
2014-580-66-l,2014-580-66,5,9,118,69,48,23,16,7,11
2014-580-67-l,2014-580-67,12,10,148,84,57,33,24,9,15
2014-580-68-l,2014-580-68,7,3,91,63,35,10,13,6,12
2014-580-69-l,2014-580-69,6,1,113,76,55,22,16,4,6
2014-580-70-l,2014-580-70,2,2,116,82,47,19,15,16,21
2014-580-71-l,2014-580-71,24,11,186,124,87,26,25,17,24
2014-580-72-l,2014-580-72,28,2,148,107,76,21,26,3,8
2014-580-73-l,2014-580-73,2,7,99,54,25,20,14,9,17
2014-580-74-l,2014-580-74,6,3,108,75,49,17,16,8,12
2014-580-75-l,2014-580-75,12,6,131,72,47,27,18,11,17
2014-580-76-l,2014-580-76,12,8,146,92,66,24,22,9,14
2014-580-77-l,2014-580-77,9,5,106,48,31,34,16,6,9
2014-580-78-l,2014-580-78,15,7,147,73,50,32,24,2,12
2014-580-79-l,2014-580-79,11,18,159,93,64,37,25,12,17
2014-580-80-l,2014-580-80,6,3,99,61,32,18,14,5,11
2014-580-81-l,2014-580-81,8,9,84,54,33,10,13,3,8
2014-580-82-l,2014-580-82,14,2,92,52,40,19,16,2,5
2014-580-83-l,2014-580-83,10,3,76,44,34,16,14,2,5
2014-580-84-l,2014-580-84,9,10,125,64,46,26,20,10,17
2014-580-85-l,2014-580-85,14,6,135,71,53,38,23,9,13
2014-580-86-l,2014-580-86,11,1,141,112,72,19,21,8,11
2014-580-87-l,2014-580-87,15,2,163,115,80,23,24,9,14
2014-580-88-l,2014-580-88,3,1,137,77,44,25,20,8,17
2014-580-89-l,2014-580-89,1,3,135,80,56,25,20,11,17
2014-580-90-l,2014-580-90,9,3,125,86,64,19,20,1,5
2014-580-91-l,2014-580-91,14,6,155,97,68,27,19,9,13
2014-580-92-l,2014-580-92,7,1,105,79,47,11,16,4,10
2014-580-93-l,2014-580-93,3,5,132,86,57,23,20,10,15
2014-580-94-l,2014-580-94,7,4,76,35,23,21,13,4,9
2014-580-95-l,2014-580-95,5,5,115,62,45,26,19,3,8
2014-580-96-l,2014-580-96,3,7,85,44,28,17,13,1,6
2014-580-97-l,2014-580-97,10,5,98,67,38,11,12,6,12
2014-580-98-l,2014-580-98,1,5,73,47,23,7,13,4,12
2014-580-99-l,2014-580-99,21,5,125,74,55,30,20,2,4
2014-580-100-l,2014-580-100,14,3,83,48,30,10,12,13,20
2014-580-101-l,2014-580-101,8,7,99,57,40,19,15,7,11
2014-580-102-l,2014-580-102,6,4,93,49,32,21,14,6,10
2014-580-103-l,2014-580-103,7,3,81,43,34,22,15,3,6
2014-580-104-l,2014-580-104,3,5,91,63,38,10,12,9,14
2014-580-105-l,2014-580-105,5,6,79,35,25,17,13,4,9
2014-580-106-l,2014-580-106,8,4,175,129,93,21,26,9,12
2014-580-107-l,2014-580-107,3,7,93,48,34,18,14,6,11
2014-580-108-l,2014-580-108,9,8,111,64,44,17,14,6,11
2014-580-109-l,2014-580-109,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2014-580-110-l,2014-580-110,3,5,138,86,62,27,21,4,7
2014-580-111-l,2014-580-111,10,1,103,65,43,19,16,6,10
2014-580-112-l,2014-580-112,5,1,86,57,41,10,15,3,8
2014-580-113-l,2014-580-113,3,1,115,76,51,16,18,3,8
2014-580-114-l,2014-580-114,5,1,102,65,44,22,18,1,5
2014-580-115-l,2014-580-115,3,8,114,59,40,21,17,7,14
2014-580-116-l,2014-580-116,8,1,88,46,32,23,15,4,7
2014-580-117-l,2014-580-117,17,1,87,62,39,10,12,12,17
2014-580-118-l,2014-580-118,4,3,153,94,52,27,20,10,19
2014-580-119-l,2014-580-119,1,0,107,76,53,14,16,3,5
2014-580-120-l,2014-580-120,3,7,91,54,32,13,11,16,22
2014-580-121-l,2014-580-121,18,5,155,90,64,32,21,7,11
2014-580-122-l,2014-580-122,9,1,146,89,60,28,19,13,17
2014-580-123-l,2014-580-123,2,1,118,72,46,23,17,8,13
2014-580-124-l,2014-580-124,7,1,144,105,75,23,26,5,10
2014-580-125-l,2014-580-125,8,1,105,69,45,18,15,10,14
2014-580-126-l,2014-580-126,21,7,140,87,71,30,22,3,4
2014-580-127-l,2014-580-127,1,3,108,84,50,10,17,10,15
2014-520-1-l,2014-520-1,2,4,86,59,25,11,11,11,19
2014-520-2-l,2014-520-2,2,4,85,53,31,19,15,4,9
2014-520-3-l,2014-520-3,5,0,128,83,57,27,21,2,6
2014-520-4-l,2014-520-4,6,3,91,57,34,14,14,9,15
2014-520-5-l,2014-520-5,0,2,17,8,2,3,3,1,4
2014-520-6-l,2014-520-6,18,10,164,80,58,43,26,7,14
2014-520-7-l,2014-520-7,2,1,85,52,34,13,13,3,8
2014-520-8-l,2014-520-8,4,0,18,12,11,5,4,0,0
2014-520-9-l,2014-520-9,11,6,100,59,45,24,17,2,4
2014-520-10-l,2014-520-10,12,6,144,98,65,23,23,12,18
2014-520-11-l,2014-520-11,3,8,187,119,63,22,25,16,31
2014-520-12-l,2014-520-12,3,3,104,50,33,30,15,14,18
2014-520-13-l,2014-520-13,3,1,101,69,41,14,15,11,17
2014-520-14-l,2014-520-14,2,0,78,54,27,8,13,4,13
2014-520-15-l,2014-520-15,7,1,83,57,35,13,14,5,10
2014-520-16-l,2014-520-16,3,3,88,56,32,15,13,4,10
2014-520-17-l,2014-520-17,5,1,98,56,30,23,18,4,12
2014-520-18-l,2014-520-18,1,5,61,37,23,5,11,3,10
2014-520-19-l,2014-520-19,0,8,112,76,41,15,14,10,18
2014-520-20-l,2014-520-20,1,0,96,61,41,20,14,6,9
2014-520-21-l,2014-520-21,1,2,114,85,50,10,18,9,17
2014-520-22-l,2014-520-22,14,6,80,43,34,13,13,3,7
2014-520-23-l,2014-520-23,8,5,148,75,54,33,23,5,12
2014-520-24-l,2014-520-24,1,4,87,56,29,15,14,7,14
2014-520-25-l,2014-520-25,4,1,82,55,31,12,13,7,13
2014-520-26-l,2014-520-26,3,7,112,58,38,25,17,10,16
2014-520-27-l,2014-520-27,5,2,72,38,24,9,12,6,13
2014-520-28-l,2014-520-28,6,3,122,83,55,20,16,10,13
2014-520-29-l,2014-520-29,3,5,94,48,32,20,15,7,13
2014-520-30-l,2014-520-30,0,6,114,73,49,20,18,4,8
2014-520-31-l,2014-520-31,18,8,157,101,68,27,23,3,9
2014-520-32-l,2014-520-32,2,5,104,58,33,23,17,5,13
2014-520-33-l,2014-520-33,2,4,86,53,31,20,14,2,6
2014-520-34-l,2014-520-34,2,1,140,89,61,21,20,4,9
2014-520-35-l,2014-520-35,0,1,94,54,35,18,15,3,8
2014-520-36-l,2014-520-36,2,1,90,57,40,10,14,10,15
2014-520-37-l,2014-520-37,1,4,137,92,57,22,19,10,16
2014-520-38-l,2014-520-38,1,1,11,8,5,1,2,0,1
2014-520-39-l,2014-520-39,7,8,121,64,42,20,19,10,19
2014-520-40-l,2014-520-40,11,3,110,54,44,35,18,0,1
2014-520-41-l,2014-520-41,5,2,121,79,53,13,20,6,14
2014-520-42-l,2014-520-42,7,11,154,87,63,26,24,8,16
2014-520-43-l,2014-520-43,16,7,185,112,80,37,32,9,16
2014-520-44-l,2014-520-44,9,10,104,55,40,23,19,3,9
2014-520-45-l,2014-520-45,4,6,83,61,43,4,13,4,9
2014-520-46-l,2014-520-46,1,2,106,80,53,15,16,6,9
2014-520-47-l,2014-520-47,6,4,112,67,29,22,15,15,25
2014-520-48-l,2014-520-48,3,5,91,57,32,18,13,6,11
2014-520-49-l,2014-520-49,4,6,93,52,34,22,14,6,10
2014-520-50-l,2014-520-50,6,3,96,57,39,23,16,2,6
2014-520-51-l,2014-520-51,0,2,114,74,45,18,18,4,11
2014-520-52-l,2014-520-52,5,5,78,45,28,9,12,2,9
2014-520-53-l,2014-520-53,3,3,107,61,37,22,14,5,9
2014-520-54-l,2014-520-54,0,2,14,5,4,5,2,0,0
2014-520-55-l,2014-520-55,3,4,93,61,36,17,15,2,6
2014-520-56-l,2014-520-56,1,10,84,42,28,16,13,4,10
2014-520-57-l,2014-520-57,7,1,118,72,46,22,16,10,15
2014-520-58-l,2014-520-58,10,15,172,106,60,32,22,9,19
2014-520-59-l,2014-520-59,6,9,182,104,73,43,26,16,21
2014-520-60-l,2014-520-60,3,5,110,73,45,21,19,5,11
2014-520-61-l,2014-520-61,3,2,106,77,44,12,13,8,13
2014-520-62-l,2014-520-62,6,0,123,75,53,23,18,4,6
2014-520-63-l,2014-520-63,1,3,83,49,30,15,14,2,8
2014-520-64-l,2014-520-64,0,2,87,52,32,8,12,7,15
2014-520-65-l,2014-520-65,2,3,70,45,18,14,12,3,10
2014-520-66-l,2014-520-66,4,2,113,71,46,21,19,5,11
2014-520-67-l,2014-520-67,8,1,97,58,38,17,15,5,10
2014-520-68-l,2014-520-68,2,3,81,52,31,12,14,2,8
2014-520-69-l,2014-520-69,6,6,94,54,39,22,15,6,9
2014-520-70-l,2014-520-70,2,5,90,55,33,10,12,11,18
2014-520-71-l,2014-520-71,1,1,131,101,55,13,14,15,21
2014-520-72-l,2014-520-72,0,3,74,46,27,12,12,3,8
2014-520-73-l,2014-520-73,2,2,105,64,36,20,17,6,14
2014-520-74-l,2014-520-74,2,1,82,51,35,14,14,1,5
2014-520-75-l,2014-520-75,3,2,91,57,32,15,14,0,7
2014-520-76-l,2014-520-76,9,4,93,54,37,21,15,5,8
2014-520-77-l,2014-520-77,3,2,98,76,49,13,16,6,10
2014-520-78-l,2014-520-78,16,7,207,126,87,36,27,15,23
2014-520-79-l,2014-520-79,1,0,97,59,36,16,15,2,8
2014-520-80-l,2014-520-80,2,4,104,67,42,10,13,13,20
2014-520-81-l,2014-520-81,7,2,149,107,72,22,22,8,13
2014-520-82-l,2014-520-82,9,3,129,59,35,30,15,18,24
2014-520-83-l,2014-520-83,6,8,90,59,37,12,13,7,12
2014-520-84-l,2014-520-84,5,4,153,120,87,21,22,6,8
2014-520-85-l,2014-520-85,3,5,91,64,42,8,17,4,12
2014-520-86-l,2014-520-86,4,8,110,71,48,9,13,13,19
2014-520-87-l,2014-520-87,13,1,91,52,31,18,15,2,8
2014-520-88-l,2014-520-88,1,4,95,51,30,24,14,6,10
2014-520-89-l,2014-520-89,5,1,98,64,37,18,15,3,9
2014-520-90-l,2014-520-90,4,0,74,46,22,12,12,4,11
2014-520-91-l,2014-520-91,12,6,139,75,48,29,19,7,14
2014-520-92-l,2014-520-92,10,2,139,75,52,26,21,4,11
2014-520-93-l,2014-520-93,5,4,85,49,31,15,13,7,12
2014-520-94-l,2014-520-94,9,4,135,91,62,14,17,12,18
2014-520-95-l,2014-520-95,1,4,93,60,39,15,16,6,11
2014-520-96-l,2014-520-96,3,3,76,45,26,10,12,2,9
2014-520-97-l,2014-520-97,2,5,92,50,26,19,14,3,10
2014-520-98-l,2014-520-98,3,5,90,47,34,19,16,3,8
2014-520-99-l,2014-520-99,6,1,29,18,14,2,4,4,5
2014-520-100-l,2014-520-100,1,3,101,60,35,22,14,8,13
2014-520-101-l,2014-520-101,11,8,178,109,74,33,24,12,18
2014-520-102-l,2014-520-102,3,4,129,73,35,29,22,8,18
2014-520-103-l,2014-520-103,0,1,77,51,28,9,13,2,9
2014-520-104-l,2014-520-104,4,4,201,125,77,39,30,11,21
2014-520-105-l,2014-520-105,1,3,116,75,42,18,18,6,15
2014-520-106-l,2014-520-106,7,2,144,113,90,24,24,5,6
2014-520-107-l,2014-520-107,3,2,97,58,36,22,14,8,12
2014-520-108-l,2014-520-108,6,5,159,98,67,31,21,17,21
2014-520-109-l,2014-520-109,8,2,130,75,49,31,23,6,12
2014-520-110-l,2014-520-110,0,7,194,100,64,38,22,14,23
2014-520-111-l,2014-520-111,5,9,88,50,35,16,14,3,8
2014-520-112-l,2014-520-112,5,5,137,68,48,30,19,15,22
2014-520-113-l,2014-520-113,3,3,57,28,14,4,11,2,10
2014-520-114-l,2014-520-114,9,4,126,81,52,18,18,9,16
